no,code,name,district
2118,23977,Xã Ia Ko,Tỉnh Gia Lai
2119,23954,Xã Albá,Tỉnh Gia Lai
2120,23942,Xã Chư Pưh,Tỉnh Gia Lai
2121,23986,Xã Ia Le,Tỉnh Gia Lai
2122,23971,Xã Ia Hrú,Tỉnh Gia Lai
2123,23617,Phường An Khê,Tỉnh Gia Lai
2124,23614,Phường An Bình,Tỉnh Gia Lai
2125,23629,Xã Cửu An,Tỉnh Gia Lai
2126,23995,Xã Đak Pơ,Tỉnh Gia Lai
2127,24007,Xã Ya Hội,Tỉnh Gia Lai
2128,23638,Xã Kbang,Tỉnh Gia Lai
2129,23674,Xã Kông Bơ La,Tỉnh Gia Lai
2130,23668,Xã Tơ Tung,Tỉnh Gia Lai
2131,23647,Xã Sơn Lang,Tỉnh Gia Lai
2132,23644,Xã Đak Rong,Tỉnh Gia Lai
2133,23824,Xã Kông Chro,Tỉnh Gia Lai
2134,23833,Xã Ya Ma,Tỉnh Gia Lai
2135,23830,Xã Chư Krey,Tỉnh Gia Lai
2136,23839,Xã SRó,Tỉnh Gia Lai
2137,23842,Xã Đăk Song,Tỉnh Gia Lai
2138,23851,Xã Chơ Long,Tỉnh Gia Lai
2139,24044,Phường Ayun Pa,Tỉnh Gia Lai
2140,24065,Xã Ia Rbol,Tỉnh Gia Lai
2141,24073,Xã Ia Sao,Tỉnh Gia Lai
2142,24043,Xã Phú Thiện,Tỉnh Gia Lai
2143,24049,Xã Chư A Thai,Tỉnh Gia Lai
2144,24061,Xã Ia Hiao,Tỉnh Gia Lai
2145,24013,Xã Pờ Tó,Tỉnh Gia Lai
2146,24022,Xã Ia Pa,Tỉnh Gia Lai
2147,24028,Xã Ia Tul,Tỉnh Gia Lai
2148,24076,Xã Phú Túc,Tỉnh Gia Lai
2149,24100,Xã Ia Dreh,Tỉnh Gia Lai
2150,24112,Xã Ia Rsai,Tỉnh Gia Lai
2151,24109,Xã Uar,Tỉnh Gia Lai
2152,23677,Xã Đak Đoa,Tỉnh Gia Lai
2153,23701,Xã Kon Gang,Tỉnh Gia Lai
2154,23710,Xã Ia Băng,Tỉnh Gia Lai
2155,23714,Xã KDang,Tỉnh Gia Lai
2156,23683,Xã Đak Sơmei,Tỉnh Gia Lai
2157,23794,Xã Mang Yang,Tỉnh Gia Lai
2158,23812,Xã Lơ Pang,Tỉnh Gia Lai
2159,23818,Xã Kon Chiêng,Tỉnh Gia Lai
2160,23799,Xã Hra,Tỉnh Gia Lai
2161,23798,Xã Ayun,Tỉnh Gia Lai
2162,23764,Xã Ia Grai,Tỉnh Gia Lai
2163,23776,Xã Ia Krái,Tỉnh Gia Lai
2164,23767,Xã Ia Hrung,Tỉnh Gia Lai
2165,23857,Xã Đức Cơ,Tỉnh Gia Lai
2166,23869,Xã Ia Dơk,Tỉnh Gia Lai
2167,23866,Xã Ia Krêl,Tỉnh Gia Lai
2168,21607,Xã Nhơn Châu,Tỉnh Gia Lai
2169,23917,Xã Ia Púch,Tỉnh Gia Lai
2170,23737,Xã Ia Mơ,Tỉnh Gia Lai
2171,23881,Xã Ia Pnôn,Tỉnh Gia Lai
2172,23884,Xã Ia Nan,Tỉnh Gia Lai
2173,23872,Xã Ia Dom,Tỉnh Gia Lai
2174,23788,Xã Ia Chia,Tỉnh Gia Lai
2175,23782,Xã Ia O,Tỉnh Gia Lai
2176,23650,Xã Krong,Tỉnh Gia Lai
,,TỈNH KHÁNH HÒA,Tỉnh Khánh Hòa
2177,22366,Phường Nha Trang,Tỉnh Khánh Hòa
2178,22333,Phường Bắc Nha Trang,Tỉnh Khánh Hòa
2179,22390,Phường Tây Nha Trang,Tỉnh Khánh Hòa
2180,22402,Phường Nam Nha Trang,Tỉnh Khánh Hòa
2181,22408,Phường Bắc Cam Ranh,Tỉnh Khánh Hòa
2182,22420,Phường Cam Ranh,Tỉnh Khánh Hòa
2183,22432,Phường Cam Linh,Tỉnh Khánh Hòa
2184,22423,Phường Ba Ngòi,Tỉnh Khánh Hòa
2185,22480,Xã Nam Cam Ranh,Tỉnh Khánh Hòa
2186,22546,Xã Bắc Ninh Hòa,Tỉnh Khánh Hòa
2187,22528,Phường Ninh Hòa,Tỉnh Khánh Hòa
2188,22576,Xã Tân Định,Tỉnh Khánh Hòa
2189,22561,Phường Đông Ninh Hòa,Tỉnh Khánh Hòa
2190,22591,Phường Hòa Thắng,Tỉnh Khánh Hòa
2191,22597,Xã Nam Ninh Hòa,Tỉnh Khánh Hòa
2192,22552,Xã Tây Ninh Hòa,Tỉnh Khánh Hòa
2193,22558,Xã Hòa Trí,Tỉnh Khánh Hòa
2194,22504,Xã Đại Lãnh,Tỉnh Khánh Hòa
2195,22498,Xã Tu Bông,Tỉnh Khánh Hòa
2196,22516,Xã Vạn Thắng,Tỉnh Khánh Hòa
2197,22489,Xã Vạn Ninh,Tỉnh Khánh Hòa
2198,22525,Xã Vạn Hưng,Tỉnh Khánh Hòa
2199,22651,Xã Diên Khánh,Tỉnh Khánh Hòa
2200,22678,Xã Diên Lạc,Tỉnh Khánh Hòa
2201,22657,Xã Diên Điền,Tỉnh Khánh Hòa
2202,22660,Xã Diên Lâm,Tỉnh Khánh Hòa
2203,22672,Xã Diên Thọ,Tỉnh Khánh Hòa
2204,22702,Xã Suối Hiệp,Tỉnh Khánh Hòa
2205,22453,Xã Cam Lâm,Tỉnh Khánh Hòa
2206,22708,Xã Suối Dầu,Tỉnh Khánh Hòa
2207,22435,Xã Cam Hiệp,Tỉnh Khánh Hòa
2208,22465,Xã Cam An,Tỉnh Khánh Hòa
2209,22615,Xã Bắc Khánh Vĩnh,Tỉnh Khánh Hòa
2210,22612,Xã Trung Khánh Vĩnh,Tỉnh Khánh Hòa
2211,22624,Xã Tây Khánh Vĩnh,Tỉnh Khánh Hòa
2212,22648,Xã Nam Khánh Vĩnh,Tỉnh Khánh Hòa
2213,22609,Xã Khánh Vĩnh,Tỉnh Khánh Hòa
2214,22714,Xã Khánh Sơn,Tỉnh Khánh Hòa
2215,22720,Xã Tây Khánh Sơn,Tỉnh Khánh Hòa
2216,22732,Xã Đông Khánh Sơn,Tỉnh Khánh Hòa
2217,22736,Đặc khu Trường Sa,Tỉnh Khánh Hòa
2218,22759,Phường Phan Rang,Tỉnh Khánh Hòa
2219,22779,Phường Đông Hải,Tỉnh Khánh Hòa
2220,22834,Phường Ninh Chử,Tỉnh Khánh Hòa
2221,22741,Phường Bảo An,Tỉnh Khánh Hòa
2222,22738,Phường Đô Vinh,Tỉnh Khánh Hòa
2223,22870,Xã Ninh Phước,Tỉnh Khánh Hòa
2224,22891,Xã Phước Hữu,Tỉnh Khánh Hòa
2225,22873,Xã Phước Hậu,Tỉnh Khánh Hòa
2226,22897,Xã Thuận Nam,Tỉnh Khánh Hòa
2227,22910,Xã Cà Ná,Tỉnh Khánh Hòa
2228,22885,Xã Phước Hà,Tỉnh Khánh Hòa
2229,22903,Xã Phước Dinh,Tỉnh Khánh Hòa
2230,22852,Xã Ninh Hải,Tỉnh Khánh Hòa
2231,22858,Xã Xuân Hải,Tỉnh Khánh Hòa
2232,22868,Xã Vĩnh Hải,Tỉnh Khánh Hòa
2233,22849,Xã Thuận Bắc,Tỉnh Khánh Hòa
2234,22840,Xã Công Hải,Tỉnh Khánh Hòa
2235,22810,Xã Ninh Sơn,Tỉnh Khánh Hòa
2236,22813,Xã Lâm Sơn,Tỉnh Khánh Hòa
2237,22828,Xã Anh Dũng,Tỉnh Khánh Hòa
2238,22822,Xã Mỹ Sơn,Tỉnh Khánh Hòa
2239,22801,Xã Bác Ái Đông,Tỉnh Khánh Hòa
2240,22795,Xã Bác Ái,Tỉnh Khánh Hòa
2241,22786,Xã Bác Ái Tây,Tỉnh Khánh Hòa
,,TỈNH ĐẮK LẮK,Tỉnh Đắk Lắk
2242,24175,Xã Hòa Phú,Tỉnh Đắk Lắk
2243,24133,Phường Buôn Ma Thuột,Tỉnh Đắk Lắk
2244,24163,Phường Tân An,Tỉnh Đắk Lắk
2245,24121,Phường Tân Lập,Tỉnh Đắk Lắk
2246,24154,Phường Thành Nhất,Tỉnh Đắk Lắk
2247,24169,Phường Ea Kao,Tỉnh Đắk Lắk
2248,24328,Xã Ea Drông,Tỉnh Đắk Lắk
2249,24305,Phường Buôn Hồ,Tỉnh Đắk Lắk
2250,24340,Phường Cư Bao,Tỉnh Đắk Lắk
2251,24211,Xã Ea Súp,Tỉnh Đắk Lắk
2252,24217,Xã Ea Rốk,Tỉnh Đắk Lắk
2253,24229,Xã Ea Bung,Tỉnh Đắk Lắk
2254,24221,Xã Ia Rvê,Tỉnh Đắk Lắk
2255,24214,Xã Ia Lốp,Tỉnh Đắk Lắk
2256,24241,Xã Ea Wer,Tỉnh Đắk Lắk
2257,24250,Xã Ea Nuôl,Tỉnh Đắk Lắk
2258,24235,Xã Buôn Đôn,Tỉnh Đắk Lắk
2259,24265,Xã Ea Kiết,Tỉnh Đắk Lắk
2260,24286,Xã Ea M’Droh,Tỉnh Đắk Lắk
2261,24259,Xã Quảng Phú,Tỉnh Đắk Lắk
2262,24301,Xã Cuôr Đăng,Tỉnh Đắk Lắk
2263,24280,Xã Cư M’gar,Tỉnh Đắk Lắk
2264,24277,Xã Ea Tul,Tỉnh Đắk Lắk
2265,24316,Xã Pơng Drang,Tỉnh Đắk Lắk
2266,24310,Xã Krông Búk,Tỉnh Đắk Lắk
2267,24313,Xã Cư Pơng,Tỉnh Đắk Lắk
2268,24208,Xã Ea Khăl,Tỉnh Đắk Lắk
2269,24181,Xã Ea Drăng,Tỉnh Đắk Lắk
2270,24193,Xã Ea Wy,Tỉnh Đắk Lắk
2271,24184,Xã Ea H’leo,Tỉnh Đắk Lắk
2272,24187,Xã Ea Hiao,Tỉnh Đắk Lắk
2273,24343,Xã Krông Năng,Tỉnh Đắk Lắk
2274,24346,Xã Dliê Ya,Tỉnh Đắk Lắk
2275,24352,Xã Tam Giang,Tỉnh Đắk Lắk
2276,24364,Xã Phú Xuân,Tỉnh Đắk Lắk
2277,24490,Xã Krông Pắc,Tỉnh Đắk Lắk
2278,24505,Xã Ea Knuếc,Tỉnh Đắk Lắk
2279,24526,Xã Tân Tiến,Tỉnh Đắk Lắk
2280,24502,Xã Ea Phê,Tỉnh Đắk Lắk
2281,24496,Xã Ea Kly,Tỉnh Đắk Lắk
2282,24529,Xã Vụ Bổn,Tỉnh Đắk Lắk
2283,24373,Xã Ea Kar,Tỉnh Đắk Lắk
2284,24403,Xã Ea Ô,Tỉnh Đắk Lắk
2285,24376,Xã Ea Knốp,Tỉnh Đắk Lắk
2286,24406,Xã Cư Yang,Tỉnh Đắk Lắk
2287,24400,Xã Ea Păl,Tỉnh Đắk Lắk
2288,24412,Xã M’Drắk,Tỉnh Đắk Lắk
2289,24433,Xã Ea Riêng,Tỉnh Đắk Lắk
2290,24436,Xã Cư M’ta,Tỉnh Đắk Lắk
2291,24444,Xã Krông Á,Tỉnh Đắk Lắk
2292,24415,Xã Cư Prao,Tỉnh Đắk Lắk
2293,24445,Xã Ea Trang,Tỉnh Đắk Lắk
2294,24481,Xã Hòa Sơn,Tỉnh Đắk Lắk
2295,24454,Xã Dang Kang,Tỉnh Đắk Lắk
2296,24448,Xã Krông Bông,Tỉnh Đắk Lắk
2297,24484,Xã Yang Mao,Tỉnh Đắk Lắk
2298,24478,Xã Cư Pui,Tỉnh Đắk Lắk
2299,24580,Xã Liên Sơn Lắk,Tỉnh Đắk Lắk
2300,24595,Xã Đắk Liêng,Tỉnh Đắk Lắk
2301,24607,Xã Nam Ka,Tỉnh Đắk Lắk
2302,24598,Xã Đắk Phơi,Tỉnh Đắk Lắk
2303,24604,Xã Krông Nô,Tỉnh Đắk Lắk
2304,24540,Xã Ea Ning,Tỉnh Đắk Lắk
2305,24561,Xã Dray Bhăng,Tỉnh Đắk Lắk
2306,24544,Xã Ea Ktur,Tỉnh Đắk Lắk
2307,24538,Xã Krông Ana,Tỉnh Đắk Lắk
2308,24568,Xã Dur Kmăl,Tỉnh Đắk Lắk
2309,24559,Xã Ea Na,Tỉnh Đắk Lắk
2310,22015,Phường Tuy Hòa,Tỉnh Đắk Lắk
2311,22240,Phường Phú Yên,Tỉnh Đắk Lắk
2312,22045,Phường Bình Kiến,Tỉnh Đắk Lắk
2313,22075,Xã Xuân Thọ,Tỉnh Đắk Lắk
2314,22066,Xã Xuân Cảnh,Tỉnh Đắk Lắk
2315,22057,Xã Xuân Lộc,Tỉnh Đắk Lắk
2316,22076,Phường Xuân Đài,Tỉnh Đắk Lắk
2317,22051,Phường Sông Cầu,Tỉnh Đắk Lắk
2318,22291,Xã Hòa Xuân,Tỉnh Đắk Lắk
2319,22258,Phường Đông Hòa,Tỉnh Đắk Lắk
2320,22261,Phường Hòa Hiệp,Tỉnh Đắk Lắk
2321,22114,Xã Tuy An Bắc,Tỉnh Đắk Lắk
2322,22120,Xã Tuy An Đông,Tỉnh Đắk Lắk
2323,22147,Xã Ô Loan,Tỉnh Đắk Lắk
2324,22153,Xã Tuy An Nam,Tỉnh Đắk Lắk
2325,22132,Xã Tuy An Tây,Tỉnh Đắk Lắk
2326,22319,Xã Phú Hòa 1,Tỉnh Đắk Lắk
2327,22306,Xã Phú Hòa 2,Tỉnh Đắk Lắk
2328,22255,Xã Tây Hòa,Tỉnh Đắk Lắk
2329,22276,Xã Hòa Thịnh,Tỉnh Đắk Lắk
2330,22285,Xã Hòa Mỹ,Tỉnh Đắk Lắk
2331,22250,Xã Sơn Thành,Tỉnh Đắk Lắk
2332,22165,Xã Sơn Hòa,Tỉnh Đắk Lắk
2333,22177,Xã Vân Hòa,Tỉnh Đắk Lắk
2334,22171,Xã Tây Sơn,Tỉnh Đắk Lắk
2335,22192,Xã Suối Trai,Tỉnh Đắk Lắk
2336,22237,Xã Ea Ly,Tỉnh Đắk Lắk
2337,22225,Xã Ea Bá,Tỉnh Đắk Lắk
2338,22222,Xã Đức Bình,Tỉnh Đắk Lắk
2339,22207,Xã Sông Hinh,Tỉnh Đắk Lắk
2340,22090,Xã Xuân Lãnh,Tỉnh Đắk Lắk
2341,22096,Xã Phú Mỡ,Tỉnh Đắk Lắk
2342,22111,Xã Xuân Phước,Tỉnh Đắk Lắk
2343,22081,Xã Đồng Xuân,Tỉnh Đắk Lắk
,,TỈNH LÂM ĐỒNG,Tỉnh Lâm Đồng
2344,24781,Phường Xuân Hương - Đà Lạt,Tỉnh Lâm Đồng
2345,24787,Phường Cam Ly - Đà Lạt,Tỉnh Lâm Đồng
2346,24778,Phường Lâm Viên - Đà Lạt,Tỉnh Lâm Đồng
2347,24805,Phường Xuân Trường - Đà Lạt,Tỉnh Lâm Đồng
2348,24846,Phường Lang Biang - Đà Lạt,Tỉnh Lâm Đồng
2349,24823,Phường 1 Bảo Lộc,Tỉnh Lâm Đồng
2350,24820,Phường 2 Bảo Lộc,Tỉnh Lâm Đồng
2351,24841,Phường 3 Bảo Lộc,Tỉnh Lâm Đồng
2352,24829,Phường B'Lao,Tỉnh Lâm Đồng
2353,24848,Xã Lạc Dương,Tỉnh Lâm Đồng
2354,24931,Xã Đơn Dương,Tỉnh Lâm Đồng
2355,24943,Xã Ka Đô,Tỉnh Lâm Đồng
2356,24955,Xã Quảng Lập,Tỉnh Lâm Đồng
2357,24934,Xã D'Ran,Tỉnh Lâm Đồng
2358,24967,Xã Hiệp Thạnh,Tỉnh Lâm Đồng
2359,24958,Xã Đức Trọng,Tỉnh Lâm Đồng
2360,24976,Xã Tân Hội,Tỉnh Lâm Đồng
2361,24991,Xã Tà Hine,Tỉnh Lâm Đồng
2362,24988,Xã Tà Năng,Tỉnh Lâm Đồng
2363,24871,Xã Đinh Văn Lâm Hà,Tỉnh Lâm Đồng
2364,24895,Xã Phú Sơn Lâm Hà,Tỉnh Lâm Đồng
2365,24883,Xã Nam Hà Lâm Hà,Tỉnh Lâm Đồng
2366,24868,Xã Nam Ban Lâm Hà,Tỉnh Lâm Đồng
2367,24916,Xã Tân Hà Lâm Hà,Tỉnh Lâm Đồng
2368,24907,Xã Phúc Thọ Lâm Hà,Tỉnh Lâm Đồng
2369,24886,Xã Đam Rông 1,Tỉnh Lâm Đồng
2370,24877,Xã Đam Rông 2,Tỉnh Lâm Đồng
2371,24875,Xã Đam Rông 3,Tỉnh Lâm Đồng
2372,24853,Xã Đam Rông 4,Tỉnh Lâm Đồng
2373,25000,Xã Di Linh,Tỉnh Lâm Đồng
2374,25036,Xã Hòa Ninh,Tỉnh Lâm Đồng
2375,25042,Xã Hòa Bắc,Tỉnh Lâm Đồng
2376,25007,Xã Đinh Trang Thượng,Tỉnh Lâm Đồng
2377,25018,Xã Bảo Thuận,Tỉnh Lâm Đồng
2378,25051,Xã Sơn Điền,Tỉnh Lâm Đồng
2379,25015,Xã Gia Hiệp,Tỉnh Lâm Đồng
2380,25054,Xã Bảo Lâm 1,Tỉnh Lâm Đồng
2381,25084,Xã Bảo Lâm 2,Tỉnh Lâm Đồng
2382,25093,Xã Bảo Lâm 3,Tỉnh Lâm Đồng
2383,25063,Xã Bảo Lâm 4,Tỉnh Lâm Đồng
2384,25057,Xã Bảo Lâm 5,Tỉnh Lâm Đồng
2385,25099,Xã Đạ Huoai,Tỉnh Lâm Đồng
2386,25105,Xã Đạ Huoai 2,Tỉnh Lâm Đồng
2387,25114,Xã Đạ Huoai 3,Tỉnh Lâm Đồng
2388,25126,Xã Đạ Tẻh,Tỉnh Lâm Đồng
2389,25138,Xã Đạ Tẻh 2,Tỉnh Lâm Đồng
2390,25135,Xã Đạ Tẻh 3,Tỉnh Lâm Đồng
2391,25159,Xã Cát Tiên,Tỉnh Lâm Đồng
2392,25180,Xã Cát Tiên 2,Tỉnh Lâm Đồng
2393,25162,Xã Cát Tiên 3,Tỉnh Lâm Đồng
2394,22933,Phường Hàm Thắng,Tỉnh Lâm Đồng
2395,22960,Phường Bình Thuận,Tỉnh Lâm Đồng
2396,22918,Phường Mũi Né,Tỉnh Lâm Đồng
2397,22924,Phường Phú Thuỷ,Tỉnh Lâm Đồng
2398,22945,Phường Phan Thiết,Tỉnh Lâm Đồng
2399,22954,Phường Tiến Thành,Tỉnh Lâm Đồng
2400,23235,Phường La Gi,Tỉnh Lâm Đồng
2401,23231,Phường Phước Hội,Tỉnh Lâm Đồng
2402,22963,Xã Tuyên Quang,Tỉnh Lâm Đồng
2403,23246,Xã Tân Hải,Tỉnh Lâm Đồng
2404,22981,Xã Vĩnh Hảo,Tỉnh Lâm Đồng
2405,22969,Xã Liên Hương,Tỉnh Lâm Đồng
2406,22978,Xã Tuy Phong,Tỉnh Lâm Đồng
2407,22972,Xã Phan Rí Cửa,Tỉnh Lâm Đồng
2408,23005,Xã Bắc Bình,Tỉnh Lâm Đồng
2409,23041,Xã Hồng Thái,Tỉnh Lâm Đồng
2410,23020,Xã Hải Ninh,Tỉnh Lâm Đồng
2411,23008,Xã Phan Sơn,Tỉnh Lâm Đồng
2412,23023,Xã Sông Lũy,Tỉnh Lâm Đồng
2413,23032,Xã Lương Sơn,Tỉnh Lâm Đồng
2414,23053,Xã Hòa Thắng,Tỉnh Lâm Đồng
2415,23074,Xã Đông Giang,Tỉnh Lâm Đồng
2416,23065,Xã La Dạ,Tỉnh Lâm Đồng
2417,23089,Xã Hàm Thuận Bắc,Tỉnh Lâm Đồng
2418,23059,Xã Hàm Thuận,Tỉnh Lâm Đồng
2419,23086,Xã Hồng Sơn,Tỉnh Lâm Đồng
2420,23098,Xã Hàm Liêm,Tỉnh Lâm Đồng
2421,23122,Xã Hàm Thạnh,Tỉnh Lâm Đồng
2422,23128,Xã Hàm Kiệm,Tỉnh Lâm Đồng
2423,23143,Xã Tân Thành,Tỉnh Lâm Đồng
2424,23110,Xã Hàm Thuận Nam,Tỉnh Lâm Đồng
2425,23134,Xã Tân Lập,Tỉnh Lâm Đồng
2426,23230,Xã Tân Minh,Tỉnh Lâm Đồng
2427,23236,Xã Hàm Tân,Tỉnh Lâm Đồng
2428,23266,Xã Sơn Mỹ,Tỉnh Lâm Đồng
2429,23152,Xã Bắc Ruộng,Tỉnh Lâm Đồng
2430,23158,Xã Nghị Đức,Tỉnh Lâm Đồng
2431,23173,Xã Đồng Kho,Tỉnh Lâm Đồng
2432,23149,Xã Tánh Linh,Tỉnh Lâm Đồng
2433,23188,Xã Suối Kiết,Tỉnh Lâm Đồng
2434,23200,Xã Nam Thành,Tỉnh Lâm Đồng
2435,23191,Xã Đức Linh,Tỉnh Lâm Đồng
2436,23194,Xã Hoài Đức,Tỉnh Lâm Đồng
2437,23227,Xã Trà Tân,Tỉnh Lâm Đồng
2438,23272,Đặc khu Phú Quý,Tỉnh Lâm Đồng
2439,24611,Phường Bắc Gia Nghĩa,Tỉnh Lâm Đồng
2440,24615,Phường Nam Gia Nghĩa,Tỉnh Lâm Đồng
2441,24617,Phường Đông Gia Nghĩa,Tỉnh Lâm Đồng
2442,24646,Xã Đắk Wil,Tỉnh Lâm Đồng
2443,24649,Xã Nam Dong,Tỉnh Lâm Đồng
2444,24640,Xã Cư Jút,Tỉnh Lâm Đồng
2445,24682,Xã Thuận An,Tỉnh Lâm Đồng
2446,24664,Xã Đức Lập,Tỉnh Lâm Đồng
2447,24670,Xã Đắk Mil,Tỉnh Lâm Đồng
2448,24678,Xã Đắk Sắk,Tỉnh Lâm Đồng
2449,24697,Xã Nam Đà,Tỉnh Lâm Đồng
2450,24688,Xã Krông Nô,Tỉnh Lâm Đồng
2451,24703,Xã Nâm Nung,Tỉnh Lâm Đồng
2452,24712,Xã Quảng Phú,Tỉnh Lâm Đồng
2453,24718,Xã Đắk song,Tỉnh Lâm Đồng
2454,24717,Xã Đức An,Tỉnh Lâm Đồng
2455,24722,Xã Thuận Hạnh,Tỉnh Lâm Đồng
2456,24730,Xã Trường Xuân,Tỉnh Lâm Đồng
2457,24637,Xã Tà Đùng,Tỉnh Lâm Đồng
2458,24631,Xã Quảng Khê,Tỉnh Lâm Đồng
2459,24748,Xã Quảng Tân,Tỉnh Lâm Đồng
2460,24739,Xã Tuy Đức,Tỉnh Lâm Đồng
2461,24733,Xã Kiến Đức,Tỉnh Lâm Đồng
2462,24751,Xã Nhân Cơ,Tỉnh Lâm Đồng
2463,24760,Xã Quảng Tín,Tỉnh Lâm Đồng
2464,24985,Xã Ninh Gia,Tỉnh Lâm Đồng
2465,24620,Xã Quảng Hòa,Tỉnh Lâm Đồng
2466,24616,Xã Quảng Sơn,Tỉnh Lâm Đồng
2467,24736,Xã Quảng Trực,Tỉnh Lâm Đồng
,,TỈNH ĐỒNG NAI,Tỉnh Đồng Nai
2468,26068,Phường Biên Hòa,Tỉnh Đồng Nai
2469,26041,Phường Trấn Biên,Tỉnh Đồng Nai
2470,26017,Phường Tam Hiệp,Tỉnh Đồng Nai
2471,26020,Phường Long Bình,Tỉnh Đồng Nai
2472,25993,Phường Trảng Dài,Tỉnh Đồng Nai
2473,26005,Phường Hố Nai,Tỉnh Đồng Nai
2474,26380,Phường Long Hưng,Tỉnh Đồng Nai
2475,26491,Xã Đại Phước,Tỉnh Đồng Nai
2476,26485,Xã Nhơn Trạch,Tỉnh Đồng Nai
2477,26503,Xã Phước An,Tỉnh Đồng Nai
2478,26422,Xã Phước Thái,Tỉnh Đồng Nai
2479,26413,Xã Long Phước,Tỉnh Đồng Nai
2480,26389,Xã Bình An,Tỉnh Đồng Nai
2481,26368,Xã Long Thành,Tỉnh Đồng Nai
2482,26383,Xã An Phước,Tỉnh Đồng Nai
2483,26296,Xã An Viễn,Tỉnh Đồng Nai
2484,26278,Xã Bình Minh,Tỉnh Đồng Nai
2485,26248,Xã Trảng Bom,Tỉnh Đồng Nai
2486,26254,Xã Bàu Hàm,Tỉnh Đồng Nai
2487,26281,Xã Hưng Thịnh,Tỉnh Đồng Nai
2488,26326,Xã Dầu Giây,Tỉnh Đồng Nai
2489,26311,Xã Gia Kiệm,Tỉnh Đồng Nai
2490,26299,Xã Thống Nhất,Tỉnh Đồng Nai
2491,26089,Phường Bình Lộc,Tỉnh Đồng Nai
2492,26098,Phường Bảo Vinh,Tỉnh Đồng Nai
2493,26104,Phường Xuân Lập,Tỉnh Đồng Nai
2494,26080,Phường Long Khánh,Tỉnh Đồng Nai
2495,26113,Phường Hàng Gòn,Tỉnh Đồng Nai
2496,26329,Xã Xuân Quế,Tỉnh Đồng Nai
2497,26347,Xã Xuân Đường,Tỉnh Đồng Nai
2498,26341,Xã Cẩm Mỹ,Tỉnh Đồng Nai
2499,26362,Xã Sông Ray,Tỉnh Đồng Nai
2500,26359,Xã Xuân Đông,Tỉnh Đồng Nai
2501,26461,Xã Xuân Định,Tỉnh Đồng Nai
2502,26458,Xã Xuân Phú,Tỉnh Đồng Nai
2503,26425,Xã Xuân Lộc,Tỉnh Đồng Nai
2504,26446,Xã Xuân Hòa,Tỉnh Đồng Nai
2505,26434,Xã Xuân Thành,Tỉnh Đồng Nai
2506,26428,Xã Xuân Bắc,Tỉnh Đồng Nai
2507,26227,Xã La Ngà,Tỉnh Đồng Nai
2508,26206,Xã Định Quán,Tỉnh Đồng Nai
2509,26215,Xã Phú Vinh,Tỉnh Đồng Nai
2510,26221,Xã Phú Hòa,Tỉnh Đồng Nai
2511,26134,Xã Tà Lài,Tỉnh Đồng Nai
2512,26122,Xã Nam Cát Tiên,Tỉnh Đồng Nai
2513,26116,Xã Tân Phú,Tỉnh Đồng Nai
2514,26158,Xã Phú Lâm,Tỉnh Đồng Nai
2515,26170,Xã Trị An,Tỉnh Đồng Nai
2516,26179,Xã Tân An,Tỉnh Đồng Nai
2517,26188,Phường Tân Triều,Tỉnh Đồng Nai
2518,25441,Phường Minh Hưng,Tỉnh Đồng Nai
2519,25432,Phường Chơn Thành,Tỉnh Đồng Nai
2520,25453,Xã Nha Bích,Tỉnh Đồng Nai
2521,25351,Xã Tân Quan,Tỉnh Đồng Nai
2522,25345,Xã Tân Hưng,Tỉnh Đồng Nai
2523,25357,Xã Tân Khai,Tỉnh Đồng Nai
2524,25349,Xã Minh Đức,Tỉnh Đồng Nai
2525,25326,Phường Bình Long,Tỉnh Đồng Nai
2526,25336,Phường An Lộc,Tỉnh Đồng Nai
2527,25294,Xã Lộc Thành,Tỉnh Đồng Nai
2528,25270,Xã Lộc Ninh,Tỉnh Đồng Nai
2529,25303,Xã Lộc Hưng,Tỉnh Đồng Nai
2530,25279,Xã Lộc Tấn,Tỉnh Đồng Nai
2531,25280,Xã Lộc Thạnh,Tỉnh Đồng Nai
2532,25292,Xã Lộc Quang,Tỉnh Đồng Nai
2533,25318,Xã Tân Tiến,Tỉnh Đồng Nai
2534,25308,Xã Thiện Hưng,Tỉnh Đồng Nai
2535,25309,Xã Hưng Phước,Tỉnh Đồng Nai
2536,25267,Xã Phú Nghĩa,Tỉnh Đồng Nai
2537,25231,Xã Đa Kia,Tỉnh Đồng Nai
2538,25220,Phường Phước Bình,Tỉnh Đồng Nai
2539,25217,Phường Phước Long,Tỉnh Đồng Nai
2540,25246,Xã Bình Tân,Tỉnh Đồng Nai
2541,25255,Xã Long Hà,Tỉnh Đồng Nai
2542,25264,Xã Phú Riềng,Tỉnh Đồng Nai
2543,25261,Xã Phú Trung,Tỉnh Đồng Nai
2544,25210,Phường Đồng Xoài,Tỉnh Đồng Nai
2545,25195,Phường Bình Phước,Tỉnh Đồng Nai
2546,25387,Xã Thuận Lợi,Tỉnh Đồng Nai
2547,25390,Xã Đồng Tâm,Tỉnh Đồng Nai
2548,25378,Xã Tân Lợi,Tỉnh Đồng Nai
2549,25363,Xã Đồng Phú,Tỉnh Đồng Nai
2550,25420,Xã Phước Sơn,Tỉnh Đồng Nai
2551,25417,Xã Nghĩa Trung,Tỉnh Đồng Nai
